animal_ID	breed	farm_ID	date_of_birth	lactation_rank	calving_date	calving_season	age_at_calving	PHYS	HYS	305d_milk	305d_fat	305d_protein
animal_8294	SIM	farm_2	01/04/2016	1	01/10/2018	iarna	737	1-farm_2-2018-iarna	farm_2-2018-iarna	8608	338	303
animal_8295	SIM	farm_2	01/14/2016	1	01/23/2018	iarna	740	1-farm_2-2018-iarna	farm_2-2018-iarna	3460	146	117
animal_8297	SIM	farm_2	02/10/2016	1	01/05/2019	iarna	1060	1-farm_2-2019-iarna	farm_2-2019-iarna	13898	554	416
animal_8298	SIM	farm_2	03/15/2016	1	05/09/2018	vara	785	1-farm_2-2018-vara	farm_2-2018-vara	10646	449	377
animal_8298	SIM	farm_2	03/15/2016	2	12/13/2019	iarna	1368	2-farm_2-2019-iarna	farm_2-2019-iarna	7450	265	254
animal_8299	SIM	farm_2	04/09/2016	1	06/01/2018	vara	783	1-farm_2-2018-vara	farm_2-2018-vara	8523	292	285
animal_8299	SIM	farm_2	04/09/2016	2	05/06/2019	vara	1122	2-farm_2-2019-vara	farm_2-2019-vara	9187	344	280
animal_8305	SIM	farm_2	05/07/2016	2	01/05/2020	iarna	1338	2-farm_2-2020-iarna	farm_2-2020-iarna	9237	312	306
animal_8305	SIM	farm_2	05/07/2016	1	01/04/2019	iarna	972	1-farm_2-2019-iarna	farm_2-2019-iarna	13216	557	472
animal_8306	SIM	farm_2	08/01/2016	1	08/31/2018	vara	760	1-farm_2-2018-vara	farm_2-2018-vara	10001	442	356
animal_8306	SIM	farm_2	08/01/2016	2	08/19/2019	vara	1113	2-farm_2-2019-vara	farm_2-2019-vara	9696	440	343
animal_8307	SIM	farm_2	08/25/2016	2	01/11/2020	iarna	1234	2-farm_2-2020-iarna	farm_2-2020-iarna	7099	281	215
animal_8307	SIM	farm_2	08/25/2016	1	12/13/2018	iarna	840	1-farm_2-2018-iarna	farm_2-2018-iarna	12504	469	354
animal_8308	SIM	farm_2	08/31/2016	1	10/26/2018	iarna	786	1-farm_2-2018-iarna	farm_2-2018-iarna	9226	358	283
animal_8308	SIM	farm_2	08/31/2016	2	12/19/2019	iarna	1205	2-farm_2-2019-iarna	farm_2-2019-iarna	8693	276	325
animal_8314	SIM	farm_1	10/25/2015	3	12/05/2019	iarna	1502	3-farm_1-2019-iarna	farm_1-2019-iarna	6562	248	196
animal_8314	SIM	farm_1	10/25/2015	2	11/25/2018	iarna	1127	2-farm_1-2018-iarna	farm_1-2018-iarna	5939	214	173
animal_8315	SIM	farm_1	10/21/2015	2	09/03/2019	vara	1413	2-farm_1-2019-vara	farm_1-2019-vara	6258	199	221
animal_8315	SIM	farm_1	10/21/2015	1	01/12/2018	iarna	814	1-farm_1-2018-iarna	farm_1-2018-iarna	5424	223	186
animal_8318	SIM	farm_1	12/05/2015	1	06/25/2018	vara	933	1-farm_1-2018-vara	farm_1-2018-vara	3896	163	133
animal_8318	SIM	farm_1	12/05/2015	3	07/28/2020	vara	1697	3-farm_1-2020-vara	farm_1-2020-vara	4553	170	165
animal_8318	SIM	farm_1	12/05/2015	2	08/09/2019	vara	1343	2-farm_1-2019-vara	farm_1-2019-vara	3957	132	152
animal_8320	SIM	farm_1	12/23/2015	2	03/08/2019	iarna	1171	2-farm_1-2019-iarna	farm_1-2019-iarna	7708	259	223
animal_8333	SIM	farm_1	06/01/2016	1	10/20/2018	iarna	871	1-farm_1-2018-iarna	farm_1-2018-iarna	4859	221	160
animal_8372	SIM	farm_2	11/29/2016	2	01/23/2020	iarna	1150	2-farm_2-2020-iarna	farm_2-2020-iarna	9694	370	364
animal_8372	SIM	farm_2	11/29/2016	1	02/16/2019	iarna	809	1-farm_2-2019-iarna	farm_2-2019-iarna	12494	460	409
animal_8373	SIM	farm_2	10/17/2016	1	10/19/2018	iarna	732	1-farm_2-2018-iarna	farm_2-2018-iarna	11007	468	397
animal_8373	SIM	farm_2	10/17/2016	2	12/04/2019	iarna	1143	2-farm_2-2019-iarna	farm_2-2019-iarna	9031	380	327
animal_8375	SIM	farm_2	11/10/2016	1	01/20/2019	iarna	801	1-farm_2-2019-iarna	farm_2-2019-iarna	11634	553	354
animal_8383	SIM	farm_2	06/23/2017	1	06/23/2019	vara	730	1-farm_2-2019-vara	farm_2-2019-vara	10630	431	307
animal_8386	SIM	farm_1	08/28/2016	1	03/31/2019	iarna	945	1-farm_1-2019-iarna	farm_1-2019-iarna	8429	356	252
animal_8395	SIM	farm_1	12/04/2016	1	02/19/2019	iarna	807	1-farm_1-2019-iarna	farm_1-2019-iarna	5373	235	170
animal_8406	SIM	farm_1	05/18/2017	1	12/29/2019	iarna	955	1-farm_1-2019-iarna	farm_1-2019-iarna	5910	239	187
animal_8417	SIM	farm_1	08/26/2017	1	05/21/2020	vara	999	1-farm_1-2020-vara	farm_1-2020-vara	6046	263	206
animal_8429	SIM	farm_1	01/21/2018	1	05/26/2020	vara	856	1-farm_1-2020-vara	farm_1-2020-vara	6274	255	185
animal_8443	SIM	farm_2	12/14/2017	1	02/07/2020	iarna	785	1-farm_2-2020-iarna	farm_2-2020-iarna	9780	325	338
animal_8444	SIM	farm_2	12/16/2017	1	04/21/2020	vara	857	1-farm_2-2020-vara	farm_2-2020-vara	11388	518	349
animal_8450	SIM	farm_2	02/02/2018	1	07/25/2020	vara	904	1-farm_2-2020-vara	farm_2-2020-vara	8245	395	309
animal_8457	SIM	farm_2	04/23/2018	1	06/28/2020	vara	797	1-farm_2-2020-vara	farm_2-2020-vara	11483	402	385
animal_8466	SIM	farm_2	08/11/2017	2	06/24/2020	vara	1048	2-farm_2-2020-vara	farm_2-2020-vara	7723	322	271
animal_8466	SIM	farm_2	08/11/2017	1	08/06/2019	vara	725	1-farm_2-2019-vara	farm_2-2019-vara	8815	344	316
animal_8467	SIM	farm_2	08/11/2017	1	08/05/2019	vara	724	1-farm_2-2019-vara	farm_2-2019-vara	9935	437	358
animal_8469	SIM	farm_2	08/30/2017	1	04/19/2019	vara	597	1-farm_2-2019-vara	farm_2-2019-vara	6593	290	204
animal_8469	SIM	farm_2	08/30/2017	2	06/13/2020	vara	1018	2-farm_2-2020-vara	farm_2-2020-vara	10435	417	315
animal_8470	SIM	farm_2	09/21/2017	1	10/06/2019	iarna	745	1-farm_2-2019-iarna	farm_2-2019-iarna	9782	440	353
animal_8470	SIM	farm_2	09/21/2017	2	09/08/2020	vara	1083	2-farm_2-2020-vara	farm_2-2020-vara	3150	127	115
animal_8471	SIM	farm_2	09/28/2017	1	01/30/2020	iarna	854	1-farm_2-2020-iarna	farm_2-2020-iarna	10700	424	374
animal_8473	SIM	farm_2	10/05/2017	1	11/09/2019	iarna	765	1-farm_2-2019-iarna	farm_2-2019-iarna	9242	513	345
animal_8474	SIM	farm_2	10/20/2017	1	12/12/2019	iarna	783	1-farm_2-2019-iarna	farm_2-2019-iarna	7979	353	251
animal_8477	SIM	farm_2	11/05/2017	1	11/01/2019	iarna	726	1-farm_2-2019-iarna	farm_2-2019-iarna	10922	395	374
animal_8477	SIM	farm_2	11/05/2017	2	09/26/2020	vara	1056	2-farm_2-2020-vara	farm_2-2020-vara	7510	251	278
animal_8480	SIM	farm_2	11/22/2017	1	01/28/2020	iarna	797	1-farm_2-2020-iarna	farm_2-2020-iarna	11387	447	368
animal_8491	SIM	farm_2	07/26/2018	1	07/01/2020	vara	706	1-farm_2-2020-vara	farm_2-2020-vara	7392	314	247
animal_8694	SIM	farm_1	01/23/2011	3	05/01/2015	vara	1559	3-farm_1-2015-vara	farm_1-2015-vara	4174	177	155
animal_8694	SIM	farm_1	01/23/2011	2	04/18/2014	vara	1181	2-farm_1-2014-vara	farm_1-2014-vara	2726	103	100
animal_8694	SIM	farm_1	01/23/2011	1	04/03/2013	vara	801	1-farm_1-2013-vara	farm_1-2013-vara	3841	139	124
animal_8696	SIM	farm_1	02/24/2011	1	07/03/2013	vara	860	1-farm_1-2013-vara	farm_1-2013-vara	3421	152	112
animal_8696	SIM	farm_1	02/24/2011	3	11/20/2015	iarna	1730	3-farm_1-2015-iarna	farm_1-2015-iarna	6087	253	200
animal_8696	SIM	farm_1	02/24/2011	2	06/13/2014	vara	1205	2-farm_1-2014-vara	farm_1-2014-vara	6041	231	200
animal_8700	SIM	farm_1	03/30/2011	3	11/21/2015	iarna	1697	3-farm_1-2015-iarna	farm_1-2015-iarna	4720	226	158
animal_8700	SIM	farm_1	03/30/2011	1	11/04/2013	iarna	950	1-farm_1-2013-iarna	farm_1-2013-iarna	4592	212	145
animal_8700	SIM	farm_1	03/30/2011	2	10/18/2014	iarna	1298	2-farm_1-2014-iarna	farm_1-2014-iarna	4932	219	171
animal_8701	SIM	farm_1	05/14/2011	2	07/04/2014	vara	1147	2-farm_1-2014-vara	farm_1-2014-vara	5437	183	156
animal_8701	SIM	farm_1	05/14/2011	3	07/29/2015	vara	1537	3-farm_1-2015-vara	farm_1-2015-vara	4874	171	150
animal_8702	SIM	farm_1	05/30/2011	1	12/03/2013	iarna	918	1-farm_1-2013-iarna	farm_1-2013-iarna	5281	199	161
animal_8707	SIM	farm_2	06/06/2011	3	12/04/2015	iarna	1642	3-farm_2-2015-iarna	farm_2-2015-iarna	7986	277	270
animal_8707	SIM	farm_2	06/06/2011	1	04/01/2014	vara	1030	1-farm_2-2014-vara	farm_2-2014-vara	7062	310	210
animal_8708	SIM	farm_2	08/02/2011	3	11/03/2015	iarna	1554	3-farm_2-2015-iarna	farm_2-2015-iarna	6861	274	254
animal_8708	SIM	farm_2	08/02/2011	1	02/11/2014	iarna	924	1-farm_2-2014-iarna	farm_2-2014-iarna	6475	280	189
animal_8709	SIM	farm_2	08/12/2011	3	01/21/2016	iarna	1623	3-farm_2-2016-iarna	farm_2-2016-iarna	8181	314	277
animal_8710	SIM	farm_2	09/18/2011	1	12/31/2013	iarna	835	1-farm_2-2013-iarna	farm_2-2013-iarna	5880	339	174
animal_8711	SIM	farm_2	10/02/2011	3	09/27/2016	vara	1822	3-farm_2-2016-vara	farm_2-2016-vara	8169	282	278
animal_8711	SIM	farm_2	10/02/2011	2	09/27/2015	vara	1456	2-farm_2-2015-vara	farm_2-2015-vara	6549	267	227
animal_8711	SIM	farm_2	10/02/2011	1	06/03/2014	vara	975	1-farm_2-2014-vara	farm_2-2014-vara	7802	332	250
animal_8714	SIM	farm_1	01/23/2012	1	09/24/2014	vara	975	1-farm_1-2014-vara	farm_1-2014-vara	5323	149	156
animal_8714	SIM	farm_1	01/23/2012	3	04/30/2016	vara	1559	3-farm_1-2016-vara	farm_1-2016-vara	5128	185	157
animal_8715	SIM	farm_1	01/26/2012	3	06/13/2016	vara	1600	3-farm_1-2016-vara	farm_1-2016-vara	5838	214	198
animal_8715	SIM	farm_1	01/26/2012	2	06/09/2015	vara	1230	2-farm_1-2015-vara	farm_1-2015-vara	5856	233	184
animal_8715	SIM	farm_1	01/26/2012	1	06/10/2014	vara	866	1-farm_1-2014-vara	farm_1-2014-vara	4398	172	144
animal_8721	SIM	farm_1	03/29/2012	1	01/12/2015	iarna	1019	1-farm_1-2015-iarna	farm_1-2015-iarna	6201	244	219
animal_8721	SIM	farm_1	03/29/2012	3	11/22/2016	iarna	1699	3-farm_1-2016-iarna	farm_1-2016-iarna	6409	297	228
animal_8725	SIM	farm_1	07/02/2012	1	10/03/2014	iarna	823	1-farm_1-2014-iarna	farm_1-2014-iarna	6159	223	197
animal_8728	SIM	farm_2	12/22/2011	1	07/05/2014	vara	926	1-farm_2-2014-vara	farm_2-2014-vara	4586	213	117
animal_8728	SIM	farm_2	12/22/2011	3	08/08/2016	vara	1691	3-farm_2-2016-vara	farm_2-2016-vara	6538	278	244
animal_8729	SIM	farm_2	01/01/2012	2	07/01/2015	vara	1277	2-farm_2-2015-vara	farm_2-2015-vara	5719	211	192
animal_8729	SIM	farm_2	01/01/2012	3	07/23/2016	vara	1665	3-farm_2-2016-vara	farm_2-2016-vara	8361	275	289
animal_8729	SIM	farm_2	01/01/2012	1	06/06/2014	vara	887	1-farm_2-2014-vara	farm_2-2014-vara	5229	300	148
animal_8730	SIM	farm_2	01/03/2012	1	07/07/2014	vara	916	1-farm_2-2014-vara	farm_2-2014-vara	5345	279	166
animal_8733	SIM	farm_2	06/05/2012	2	12/03/2015	iarna	1276	2-farm_2-2015-iarna	farm_2-2015-iarna	10110	389	351
animal_8734	SIM	farm_2	06/28/2012	3	08/22/2016	vara	1516	3-farm_2-2016-vara	farm_2-2016-vara	6715	259	229
animal_8734	SIM	farm_2	06/28/2012	2	11/28/2015	iarna	1248	2-farm_2-2015-iarna	farm_2-2015-iarna	3407	161	113
animal_8734	SIM	farm_2	06/28/2012	1	12/05/2014	iarna	890	1-farm_2-2014-iarna	farm_2-2014-iarna	7448	267	249
animal_8735	SIM	farm_2	07/31/2012	3	08/16/2016	vara	1477	3-farm_2-2016-vara	farm_2-2016-vara	6009	279	214
animal_8746	SIM	farm_1	10/15/2012	3	07/15/2017	vara	1734	3-farm_1-2017-vara	farm_1-2017-vara	6780	279	238
animal_8746	SIM	farm_1	10/15/2012	1	02/28/2015	iarna	866	1-farm_1-2015-iarna	farm_1-2015-iarna	3937	160	134
animal_8746	SIM	farm_1	10/15/2012	2	01/12/2016	iarna	1184	2-farm_1-2016-iarna	farm_1-2016-iarna	6297	248	210
animal_8748	SIM	farm_1	11/07/2012	1	08/05/2015	vara	1001	1-farm_1-2015-vara	farm_1-2015-vara	5529	216	185
animal_8754	SIM	farm_1	01/31/2013	1	09/17/2015	vara	959	1-farm_1-2015-vara	farm_1-2015-vara	5366	242	183
animal_8754	SIM	farm_1	01/31/2013	2	11/23/2016	iarna	1392	2-farm_1-2016-iarna	farm_1-2016-iarna	5899	281	214
animal_8756	SIM	farm_2	01/07/2013	2	02/13/2016	iarna	1132	2-farm_2-2016-iarna	farm_2-2016-iarna	8067	331	292
animal_8756	SIM	farm_2	01/07/2013	3	02/25/2017	iarna	1510	3-farm_2-2017-iarna	farm_2-2017-iarna	6937	266	244
animal_8757	SIM	farm_2	01/20/2013	1	11/17/2015	iarna	1031	1-farm_2-2015-iarna	farm_2-2015-iarna	7699	274	266
animal_8757	SIM	farm_2	01/20/2013	2	01/03/2017	iarna	1444	2-farm_2-2017-iarna	farm_2-2017-iarna	8001	318	275
animal_8758	SIM	farm_2	04/17/2013	1	02/06/2016	iarna	1025	1-farm_2-2016-iarna	farm_2-2016-iarna	6529	262	234
animal_8758	SIM	farm_2	04/17/2013	2	02/07/2017	iarna	1392	2-farm_2-2017-iarna	farm_2-2017-iarna	6631	272	233
animal_8759	SIM	farm_2	05/01/2013	2	01/26/2017	iarna	1366	2-farm_2-2017-iarna	farm_2-2017-iarna	7810	263	256
animal_8759	SIM	farm_2	05/01/2013	1	12/28/2015	iarna	971	1-farm_2-2015-iarna	farm_2-2015-iarna	7639	285	279
animal_8760	SIM	farm_2	05/18/2013	3	03/17/2018	iarna	1764	3-farm_2-2018-iarna	farm_2-2018-iarna	5946	245	197
animal_8760	SIM	farm_2	05/18/2013	1	01/25/2016	iarna	982	1-farm_2-2016-iarna	farm_2-2016-iarna	6887	255	250
animal_8760	SIM	farm_2	05/18/2013	2	03/23/2017	iarna	1405	2-farm_2-2017-iarna	farm_2-2017-iarna	4612	223	154
animal_8761	SIM	farm_2	10/23/2013	2	02/06/2017	iarna	1202	2-farm_2-2017-iarna	farm_2-2017-iarna	9969	424	308
animal_8761	SIM	farm_2	10/23/2013	3	12/17/2017	iarna	1516	3-farm_2-2017-iarna	farm_2-2017-iarna	3352	139	123
animal_8762	SIM	farm_2	06/26/2013	2	01/16/2017	iarna	1300	2-farm_2-2017-iarna	farm_2-2017-iarna	7554	315	262
animal_8763	SIM	farm_2	08/13/2013	1	12/28/2015	iarna	867	1-farm_2-2015-iarna	farm_2-2015-iarna	7474	273	256
animal_8763	SIM	farm_2	08/13/2013	2	12/20/2016	iarna	1225	2-farm_2-2016-iarna	farm_2-2016-iarna	8634	316	295
animal_8763	SIM	farm_2	08/13/2013	3	12/10/2017	iarna	1580	3-farm_2-2017-iarna	farm_2-2017-iarna	4919	189	187
animal_8764	SIM	farm_2	08/18/2013	1	06/19/2016	vara	1036	1-farm_2-2016-vara	farm_2-2016-vara	9089	347	315
animal_8771	SIM	farm_1	02/18/2013	3	08/01/2017	vara	1625	3-farm_1-2017-vara	farm_1-2017-vara	3679	126	124
animal_8772	SIM	farm_1	03/13/2013	2	05/21/2016	vara	1165	2-farm_1-2016-vara	farm_1-2016-vara	5361	235	192
animal_8772	SIM	farm_1	03/13/2013	3	05/10/2017	vara	1519	3-farm_1-2017-vara	farm_1-2017-vara	6233	237	217
animal_8772	SIM	farm_1	03/13/2013	1	05/15/2015	vara	793	1-farm_1-2015-vara	farm_1-2015-vara	5576	233	189
animal_8773	SIM	farm_1	03/24/2013	1	05/28/2015	vara	795	1-farm_1-2015-vara	farm_1-2015-vara	4561	189	149
animal_8773	SIM	farm_1	03/24/2013	2	10/09/2016	iarna	1295	2-farm_1-2016-iarna	farm_1-2016-iarna	6152	237	204
animal_8777	SIM	farm_1	07/04/2013	2	10/06/2016	iarna	1190	2-farm_1-2016-iarna	farm_1-2016-iarna	5963	229	206
animal_8777	SIM	farm_1	07/04/2013	3	11/26/2017	iarna	1606	3-farm_1-2017-iarna	farm_1-2017-iarna	4956	204	167
animal_8777	SIM	farm_1	07/04/2013	1	11/08/2015	iarna	857	1-farm_1-2015-iarna	farm_1-2015-iarna	3881	171	119
animal_8784	SIM	farm_2	01/06/2014	3	10/23/2018	iarna	1751	3-farm_2-2018-iarna	farm_2-2018-iarna	4687	172	182
animal_8784	SIM	farm_2	01/06/2014	1	08/28/2016	vara	965	1-farm_2-2016-vara	farm_2-2016-vara	4920	184	178
animal_8784	SIM	farm_2	01/06/2014	2	11/01/2017	iarna	1395	2-farm_2-2017-iarna	farm_2-2017-iarna	6126	238	225
animal_8785	SIM	farm_2	01/25/2014	2	02/22/2017	iarna	1124	2-farm_2-2017-iarna	farm_2-2017-iarna	10168	414	377
animal_8785	SIM	farm_2	01/25/2014	3	02/18/2018	iarna	1485	3-farm_2-2018-iarna	farm_2-2018-iarna	8412	348	298
animal_8786	SIM	farm_2	04/03/2014	2	02/18/2018	iarna	1417	2-farm_2-2018-iarna	farm_2-2018-iarna	7644	289	270
animal_8786	SIM	farm_2	04/03/2014	1	01/26/2017	iarna	1029	1-farm_2-2017-iarna	farm_2-2017-iarna	7575	297	256
animal_8787	SIM	farm_2	04/03/2014	1	08/18/2016	vara	868	1-farm_2-2016-vara	farm_2-2016-vara	7292	295	254
animal_8787	SIM	farm_2	04/03/2014	2	10/18/2017	iarna	1294	2-farm_2-2017-iarna	farm_2-2017-iarna	9156	393	332
animal_8801	SIM	farm_1	06/29/2014	1	09/02/2016	vara	796	1-farm_1-2016-vara	farm_1-2016-vara	3603	149	129
animal_8801	SIM	farm_1	06/29/2014	2	09/11/2017	vara	1170	2-farm_1-2017-vara	farm_1-2017-vara	2013	78	85
animal_8802	SIM	farm_1	07/11/2014	2	03/26/2018	iarna	1354	2-farm_1-2018-iarna	farm_1-2018-iarna	10613	382	319
animal_8802	SIM	farm_1	07/11/2014	1	01/15/2017	iarna	919	1-farm_1-2017-iarna	farm_1-2017-iarna	6230	248	197
animal_8807	SIM	farm_1	08/23/2014	3	03/30/2019	iarna	1680	3-farm_1-2019-iarna	farm_1-2019-iarna	9465	327	268
animal_8807	SIM	farm_1	08/23/2014	1	02/14/2017	iarna	906	1-farm_1-2017-iarna	farm_1-2017-iarna	6777	256	211
animal_8808	SIM	farm_1	09/13/2014	2	11/29/2017	iarna	1173	2-farm_1-2017-iarna	farm_1-2017-iarna	6105	269	187
animal_8808	SIM	farm_1	09/13/2014	1	11/08/2016	iarna	787	1-farm_1-2016-iarna	farm_1-2016-iarna	6037	228	193
animal_8808	SIM	farm_1	09/13/2014	3	11/17/2018	iarna	1526	3-farm_1-2018-iarna	farm_1-2018-iarna	6542	252	217
animal_8815	SIM	farm_2	09/08/2014	2	12/28/2017	iarna	1207	2-farm_2-2017-iarna	farm_2-2017-iarna	9454	403	339
animal_8815	SIM	farm_2	09/08/2014	1	12/13/2016	iarna	827	1-farm_2-2016-iarna	farm_2-2016-iarna	7199	286	237
animal_8815	SIM	farm_2	09/08/2014	3	01/21/2019	iarna	1596	3-farm_2-2019-iarna	farm_2-2019-iarna	11176	447	355
animal_8816	SIM	farm_2	10/03/2014	2	12/23/2017	iarna	1177	2-farm_2-2017-iarna	farm_2-2017-iarna	7367	278	259
animal_8816	SIM	farm_2	10/03/2014	1	09/19/2016	vara	717	1-farm_2-2016-vara	farm_2-2016-vara	7385	270	255
animal_8816	SIM	farm_2	10/03/2014	3	02/25/2019	iarna	1606	3-farm_2-2019-iarna	farm_2-2019-iarna	9075	340	314
animal_8817	SIM	farm_2	03/07/2017	1	05/07/2019	vara	791	1-farm_2-2019-vara	farm_2-2019-vara	12076	483	384
animal_8820	SIM	farm_2	10/03/2014	1	02/01/2017	iarna	852	1-farm_2-2017-iarna	farm_2-2017-iarna	7377	276	246
animal_8820	SIM	farm_2	10/03/2014	2	06/17/2018	vara	1353	2-farm_2-2018-vara	farm_2-2018-vara	9727	401	296
animal_8820	SIM	farm_2	10/03/2014	3	07/21/2019	vara	1752	3-farm_2-2019-vara	farm_2-2019-vara	9762	416	354
animal_8821	SIM	farm_2	11/20/2014	2	03/25/2018	iarna	1221	2-farm_2-2018-iarna	farm_2-2018-iarna	8299	317	288
animal_8821	SIM	farm_2	11/20/2014	1	03/13/2017	iarna	844	1-farm_2-2017-iarna	farm_2-2017-iarna	6069	250	203
animal_8821	SIM	farm_2	11/20/2014	3	04/26/2019	vara	1618	3-farm_2-2019-vara	farm_2-2019-vara	11295	414	336
animal_8822	SIM	farm_2	01/08/2015	1	03/04/2017	iarna	786	1-farm_2-2017-iarna	farm_2-2017-iarna	7417	262	248
animal_8823	SIM	farm_2	01/19/2015	1	03/30/2017	iarna	801	1-farm_2-2017-iarna	farm_2-2017-iarna	8671	427	309
animal_8823	SIM	farm_2	01/19/2015	3	08/03/2019	vara	1657	3-farm_2-2019-vara	farm_2-2019-vara	11630	362	354
animal_8823	SIM	farm_2	01/19/2015	2	07/10/2018	vara	1268	2-farm_2-2018-vara	farm_2-2018-vara	10646	369	292
animal_8824	SIM	farm_2	02/10/2015	1	03/11/2017	iarna	760	1-farm_2-2017-iarna	farm_2-2017-iarna	7647	302	282
animal_8824	SIM	farm_2	02/10/2015	3	11/08/2019	iarna	1732	3-farm_2-2019-iarna	farm_2-2019-iarna	13269	472	393
animal_8824	SIM	farm_2	02/10/2015	2	11/02/2018	iarna	1361	2-farm_2-2018-iarna	farm_2-2018-iarna	11221	417	361
animal_8825	SIM	farm_2	04/19/2015	1	11/28/2017	iarna	954	1-farm_2-2017-iarna	farm_2-2017-iarna	7026	236	243
animal_8825	SIM	farm_2	04/19/2015	2	03/04/2019	iarna	1415	2-farm_2-2019-iarna	farm_2-2019-iarna	10296	438	320
animal_8826	SIM	farm_2	05/04/2015	3	06/04/2019	vara	1492	3-farm_2-2019-vara	farm_2-2019-vara	8963	350	255
animal_8826	SIM	farm_2	05/04/2015	2	04/12/2018	vara	1074	2-farm_2-2018-vara	farm_2-2018-vara	7534	271	248
animal_8826	SIM	farm_2	05/04/2015	1	04/18/2017	vara	715	1-farm_2-2017-vara	farm_2-2017-vara	9089	352	309
animal_8827	SIM	farm_2	06/05/2015	1	11/22/2017	iarna	901	1-farm_2-2017-iarna	farm_2-2017-iarna	8266	388	316
animal_8827	SIM	farm_2	06/05/2015	2	11/09/2018	iarna	1253	2-farm_2-2018-iarna	farm_2-2018-iarna	9783	427	316
animal_8827	SIM	farm_2	06/05/2015	3	12/01/2019	iarna	1640	3-farm_2-2019-iarna	farm_2-2019-iarna	10160	536	399
animal_8828	SIM	farm_2	07/11/2015	1	12/01/2017	iarna	874	1-farm_2-2017-iarna	farm_2-2017-iarna	7198	356	284
animal_8828	SIM	farm_2	07/11/2015	2	06/25/2019	vara	1445	2-farm_2-2019-vara	farm_2-2019-vara	9836	438	388
animal_8829	SIM	farm_2	07/16/2015	1	12/17/2017	iarna	885	1-farm_2-2017-iarna	farm_2-2017-iarna	8722	381	322
animal_8829	SIM	farm_2	07/16/2015	2	06/16/2019	vara	1431	2-farm_2-2019-vara	farm_2-2019-vara	11879	528	355
animal_8830	SIM	farm_2	07/29/2015	1	09/26/2017	vara	790	1-farm_2-2017-vara	farm_2-2017-vara	9758	341	299
animal_8831	SIM	farm_2	08/11/2015	1	06/18/2018	vara	1042	1-farm_2-2018-vara	farm_2-2018-vara	16889	602	507
animal_8843	SIM	farm_1	11/24/2014	1	11/14/2016	iarna	721	1-farm_1-2016-iarna	farm_1-2016-iarna	6700	238	205
animal_8843	SIM	farm_1	11/24/2014	2	05/06/2018	vara	1259	2-farm_1-2018-vara	farm_1-2018-vara	5736	187	175
animal_8846	SIM	farm_1	12/14/2014	1	02/23/2017	iarna	802	1-farm_1-2017-iarna	farm_1-2017-iarna	5925	227	189
animal_8846	SIM	farm_1	12/14/2014	3	07/11/2019	vara	1670	3-farm_1-2019-vara	farm_1-2019-vara	6274	208	200
animal_8846	SIM	farm_1	12/14/2014	2	04/22/2018	vara	1225	2-farm_1-2018-vara	farm_1-2018-vara	5602	201	179
animal_8848	SIM	farm_1	01/02/2015	1	06/05/2017	vara	885	1-farm_1-2017-vara	farm_1-2017-vara	4277	162	152
animal_8853	SIM	farm_1	03/22/2015	1	09/03/2017	vara	896	1-farm_1-2017-vara	farm_1-2017-vara	4839	206	165
animal_8854	SIM	farm_1	04/04/2015	1	07/15/2017	vara	833	1-farm_1-2017-vara	farm_1-2017-vara	4042	149	141
animal_8854	SIM	farm_1	04/04/2015	2	02/26/2019	iarna	1424	2-farm_1-2019-iarna	farm_1-2019-iarna	5447	168	176
animal_8855	SIM	farm_1	05/05/2015	1	08/27/2017	vara	845	1-farm_1-2017-vara	farm_1-2017-vara	4791	179	163
animal_8855	SIM	farm_1	05/05/2015	2	12/25/2018	iarna	1330	2-farm_1-2018-iarna	farm_1-2018-iarna	6854	207	179
animal_8857	SIM	farm_1	05/28/2015	2	07/19/2018	vara	1148	2-farm_1-2018-vara	farm_1-2018-vara	5380	202	195
animal_8857	SIM	farm_1	05/28/2015	3	07/04/2019	vara	1498	3-farm_1-2019-vara	farm_1-2019-vara	5546	195	208
animal_8857	SIM	farm_1	05/28/2015	1	06/30/2017	vara	764	1-farm_1-2017-vara	farm_1-2017-vara	5330	200	183
animal_8859	SIM	farm_1	06/13/2015	1	08/24/2017	vara	803	1-farm_1-2017-vara	farm_1-2017-vara	5886	213	177
animal_8859	SIM	farm_1	06/13/2015	2	12/27/2018	iarna	1293	2-farm_1-2018-iarna	farm_1-2018-iarna	5071	167	143
animal_8860	SIM	farm_1	07/22/2015	2	10/21/2018	iarna	1187	2-farm_1-2018-iarna	farm_1-2018-iarna	5736	228	166
animal_8860	SIM	farm_1	07/22/2015	3	05/01/2020	vara	1745	3-farm_1-2020-vara	farm_1-2020-vara	6554	228	206
animal_8860	SIM	farm_1	07/22/2015	1	09/07/2017	vara	778	1-farm_1-2017-vara	farm_1-2017-vara	4950	185	160
animal_8863	SIM	farm_2	09/03/2015	1	11/06/2017	iarna	795	1-farm_2-2017-iarna	farm_2-2017-iarna	7133	326	277
animal_8863	SIM	farm_2	09/03/2015	2	10/15/2018	iarna	1138	2-farm_2-2018-iarna	farm_2-2018-iarna	10271	401	316
animal_8864	SIM	farm_2	09/09/2015	1	04/24/2018	vara	958	1-farm_2-2018-vara	farm_2-2018-vara	10606	461	359
animal_8864	SIM	farm_2	09/09/2015	2	05/03/2019	vara	1332	2-farm_2-2019-vara	farm_2-2019-vara	11772	400	354
